ProcessID,OrderID,DateKey,Department,ProcessStep,PlannedDuration_hrs,ActualDuration_hrs,DelayReason,Status,Priority,AssignedTo,StartDateTime,EndDateTime
PRC-2094,ORD-10671,20230622,Warehouse,Pick & Pack,5,4.8,,Completed,High,Team Charlie,2023-06-22 11:06,2023-06-22 15:54
PRC-2095,ORD-10671,20230622,Quality Control,Inspection,2,3.6,Equipment Malfunction,Completed,High,Team Echo,2023-06-22 16:24,2023-06-22 20:00
PRC-2096,ORD-10671,20230622,Shipping,Dispatch,3,3.0,,Completed,Critical,Team Bravo,2023-06-22 20:30,2023-06-22 23:30
PRC-2097,ORD-10271,20250805,Order Processing,Order Verification,2,1.9,,Completed,Critical,Team Bravo,2025-08-05 08:00,2025-08-05 09:54
PRC-2098,ORD-10271,20250805,Warehouse,Pick & Pack,5,4.0,,Completed,High,Team Delta,2025-08-05 10:24,2025-08-05 14:24
PRC-2099,ORD-10271,20250805,Quality Control,Inspection,2,2.1,,Completed,Medium,Team Delta,2025-08-05 14:54,2025-08-05 17:00
PRC-2100,ORD-10271,20250805,Shipping,Dispatch,3,2.6,,Completed,High,Team Charlie,2025-08-05 17:30,2025-08-05 20:06
PRC-2101,ORD-10692,20241219,Order Processing,Order Verification,1,1.2,Vendor Delay,Completed,High,Team Charlie,2024-12-19 08:00,2024-12-19 09:12
PRC-2102,ORD-10692,20241219,Fulfillment,License Provisioning,2,2.6,Volume Processing,Completed,High,Team Bravo,2024-12-19 09:42,2024-12-19 12:18
PRC-2103,ORD-11124,20250401,Order Processing,Order Verification,1,1.8,Vendor Delay,Completed,High,Team Echo,2025-04-01 08:00,2025-04-01 09:48
PRC-2104,ORD-11124,20250401,Fulfillment,License Provisioning,2,3.7,Documentation Missing,Completed,Critical,Team Charlie,2025-04-01 10:18,2025-04-01 14:00
PRC-2105,ORD-11179,20230306,Order Processing,Order Verification,2,1.6,,Completed,High,Team Golf,2023-03-06 08:00,2023-03-06 09:36
PRC-2106,ORD-11179,20230306,Warehouse,Pick & Pack,5,4.4,,Completed,Medium,Team Charlie,2023-03-06 10:06,2023-03-06 14:30
PRC-2107,ORD-11179,20230306,Quality Control,Inspection,2,1.6,,Completed,High,Team Echo,2023-03-06 15:00,2023-03-06 16:36
PRC-2108,ORD-11179,20230306,Shipping,Dispatch,3,2.4,,Completed,Critical,Team Charlie,2023-03-06 17:06,2023-03-06 19:30
PRC-2109,ORD-10872,20251013,Order Processing,Order Verification,1,1.4,Quality Issue Found,Completed,High,Team Foxtrot,2025-10-13 08:00,2025-10-13 09:24
PRC-2110,ORD-10872,20251013,Fulfillment,License Provisioning,2,2.3,Carrier Delay,Completed,Medium,Team Bravo,2025-10-13 09:54,2025-10-13 12:12
PRC-2111,ORD-11295,20240920,Order Processing,Order Verification,1,1.9,Volume Processing,Completed,Critical,Team Bravo,2024-09-20 08:00,2024-09-20 09:54
PRC-2112,ORD-11295,20240920,Fulfillment,License Provisioning,2,3.0,Approval Pending,Completed,Critical,Team Echo,2024-09-20 10:24,2024-09-20 13:24
PRC-2113,ORD-10248,20251226,Order Processing,Order Verification,1,1.0,,Completed,Critical,Team Echo,2025-12-26 08:00,2025-12-26 09:00
PRC-2114,ORD-10248,20251226,Fulfillment,License Provisioning,2,1.8,,Completed,Critical,Team Golf,2025-12-26 09:30,2025-12-26 11:18
PRC-2115,ORD-10005,20241204,Order Processing,Order Verification,1,1.5,Staff Shortage,Completed,Critical,Team Echo,2024-12-04 08:00,2024-12-04 09:30
PRC-2116,ORD-10005,20241204,Fulfillment,License Provisioning,2,2.7,Integration Issues,Completed,High,Team Hotel,2024-12-04 10:00,2024-12-04 12:42
PRC-2117,ORD-10190,20251105,Order Processing,Order Verification,1,0.9,,Completed,Medium,Team Bravo,2025-11-05 08:00,2025-11-05 08:54
PRC-2118,ORD-10190,20251105,Fulfillment,License Provisioning,2,1.8,,Completed,High,Team Charlie,2025-11-05 09:24,2025-11-05 11:12
PRC-2119,ORD-11481,20231212,Order Processing,Order Verification,1,1.4,Staff Shortage,Completed,High,Team Delta,2023-12-12 08:00,2023-12-12 09:24
PRC-2120,ORD-11481,20231212,Fulfillment,License Provisioning,2,2.1,,Completed,High,Team Delta,2023-12-12 09:54,2023-12-12 12:00
PRC-2121,ORD-10961,20241204,Order Processing,Order Verification,1,1.0,,Completed,High,Team Echo,2024-12-04 08:00,2024-12-04 09:00
PRC-2122,ORD-10961,20241204,Fulfillment,License Provisioning,2,1.7,,Completed,Critical,Team Alpha,2024-12-04 09:30,2024-12-04 11:12
PRC-2123,ORD-10389,20230724,Order Processing,Order Verification,1,0.8,,Completed,High,Team Golf,2023-07-24 08:00,2023-07-24 08:48
PRC-2124,ORD-10389,20230724,Fulfillment,License Provisioning,2,3.0,System Downtime,Completed,High,Team Alpha,2023-07-24 09:18,2023-07-24 12:18
PRC-2125,ORD-10109,20250410,Order Processing,Order Verification,2,4.0,Inventory Mismatch,Completed,High,Team Hotel,2025-04-10 08:00,2025-04-10 12:00
PRC-2126,ORD-10109,20250410,Warehouse,Pick & Pack,5,4.9,,Completed,Critical,Team Foxtrot,2025-04-10 12:30,2025-04-10 17:24
PRC-2127,ORD-10109,20250410,Quality Control,Inspection,2,1.6,,Completed,Medium,Team Delta,2025-04-10 17:54,2025-04-10 19:30
PRC-2128,ORD-10109,20250410,Shipping,Dispatch,3,3.4,Integration Issues,Completed,High,Team Delta,2025-04-10 20:00,2025-04-10 23:24
PRC-2129,ORD-10879,20250604,Order Processing,Order Verification,1,1.0,,Completed,Critical,Team Hotel,2025-06-04 08:00,2025-06-04 09:00
PRC-2130,ORD-10879,20250604,Fulfillment,License Provisioning,2,2.4,Staff Shortage,Completed,Low,Team Bravo,2025-06-04 09:30,2025-06-04 11:54
PRC-2131,ORD-11366,20251030,Order Processing,Order Verification,1,1.2,Documentation Missing,Completed,Low,Team Bravo,2025-10-30 08:00,2025-10-30 09:12
PRC-2132,ORD-11366,20251030,Fulfillment,License Provisioning,2,2.0,,Completed,High,Team Delta,2025-10-30 09:42,2025-10-30 11:42
PRC-2133,ORD-11412,20230410,Order Processing,Order Verification,2,3.1,Weather Delay,Completed,High,Team Hotel,2023-04-10 08:00,2023-04-10 11:06
PRC-2134,ORD-11412,20230410,Service Delivery,Engagement Setup,8,7.6,,Completed,High,Team Foxtrot,2023-04-10 11:36,2023-04-10 19:12
PRC-2135,ORD-11412,20230410,Service Delivery,Execution,16,31.8,Carrier Delay,Completed,Critical,Team Golf,2023-04-10 19:42,2023-04-12 03:30
PRC-2136,ORD-11042,20241216,Order Processing,Order Verification,2,1.7,,Completed,Medium,Team Alpha,2024-12-16 08:00,2024-12-16 09:42
PRC-2137,ORD-11042,20241216,Warehouse,Pick & Pack,5,8.2,Volume Processing,Completed,High,Team Delta,2024-12-16 10:12,2024-12-16 18:24
PRC-2138,ORD-11042,20241216,Quality Control,Inspection,2,2.4,Carrier Delay,Completed,High,Team Delta,2024-12-16 18:54,2024-12-16 21:18
PRC-2139,ORD-11042,20241216,Shipping,Dispatch,3,2.5,,Completed,Medium,Team Bravo,2024-12-16 21:48,2024-12-17 00:18
PRC-2140,ORD-10201,20240510,Order Processing,Order Verification,1,1.7,Integration Issues,Completed,High,Team Echo,2024-05-10 08:00,2024-05-10 09:42
PRC-2141,ORD-10201,20240510,Fulfillment,License Provisioning,2,2.5,Volume Processing,Completed,Critical,Team Echo,2024-05-10 10:12,2024-05-10 12:42
PRC-2142,ORD-11328,20230519,Order Processing,Order Verification,2,2.2,Vendor Delay,Completed,High,Team Alpha,2023-05-19 08:00,2023-05-19 10:12
PRC-2143,ORD-11328,20230519,Warehouse,Pick & Pack,5,6.4,Documentation Missing,Completed,Medium,Team Golf,2023-05-19 10:42,2023-05-19 17:06
PRC-2144,ORD-11328,20230519,Quality Control,Inspection,2,1.8,,Completed,High,Team Echo,2023-05-19 17:36,2023-05-19 19:24
PRC-2145,ORD-11328,20230519,Shipping,Dispatch,3,5.7,Equipment Malfunction,Completed,Critical,Team Golf,2023-05-19 19:54,2023-05-20 01:36
PRC-2146,ORD-10276,20230502,Order Processing,Order Verification,1,1.0,,Completed,Medium,Team Charlie,2023-05-02 08:00,2023-05-02 09:00
PRC-2147,ORD-10276,20230502,Fulfillment,License Provisioning,2,3.4,Staff Shortage,Completed,Critical,Team Bravo,2023-05-02 09:30,2023-05-02 12:54
PRC-2148,ORD-10037,20240502,Order Processing,Order Verification,1,0.8,,Completed,Medium,Team Delta,2024-05-02 08:00,2024-05-02 08:48
PRC-2149,ORD-10037,20240502,Fulfillment,License Provisioning,2,1.9,,Completed,High,Team Alpha,2024-05-02 09:18,2024-05-02 11:12
PRC-2150,ORD-10429,20240531,Order Processing,Order Verification,2,3.8,System Downtime,Completed,Low,Team Foxtrot,2024-05-31 08:00,2024-05-31 11:48
PRC-2151,ORD-10429,20240531,Warehouse,Pick & Pack,5,4.1,,Completed,High,Team Foxtrot,2024-05-31 12:18,2024-05-31 16:24
PRC-2152,ORD-10429,20240531,Quality Control,Inspection,2,1.8,,Completed,High,Team Foxtrot,2024-05-31 16:54,2024-05-31 18:42
PRC-2153,ORD-10429,20240531,Shipping,Dispatch,3,2.5,,Completed,High,Team Delta,2024-05-31 19:12,2024-05-31 21:42
PRC-2154,ORD-10791,20250801,Order Processing,Order Verification,1,1.5,Staff Shortage,Completed,High,Team Charlie,2025-08-01 08:00,2025-08-01 09:30
PRC-2155,ORD-10791,20250801,Fulfillment,License Provisioning,2,2.1,,Completed,High,Team Charlie,2025-08-01 10:00,2025-08-01 12:06
PRC-2156,ORD-10087,20230706,Order Processing,Order Verification,1,0.9,,Completed,High,Team Golf,2023-07-06 08:00,2023-07-06 08:54
PRC-2157,ORD-10087,20230706,Fulfillment,License Provisioning,2,1.9,,Completed,High,Team Foxtrot,2023-07-06 09:24,2023-07-06 11:18
PRC-2158,ORD-10114,20230330,Order Processing,Order Verification,1,1.1,Vendor Delay,Completed,Critical,Team Golf,2023-03-30 08:00,2023-03-30 09:06
PRC-2159,ORD-10114,20230330,Fulfillment,License Provisioning,2,2.3,Weather Delay,Completed,High,Team Delta,2023-03-30 09:36,2023-03-30 11:54
PRC-2160,ORD-10473,20250610,Order Processing,Order Verification,1,1.5,Staff Shortage,Completed,Medium,Team Charlie,2025-06-10 08:00,2025-06-10 09:30
PRC-2161,ORD-10473,20250610,Fulfillment,License Provisioning,2,1.9,,Completed,High,Team Alpha,2025-06-10 10:00,2025-06-10 11:54
PRC-2162,ORD-10208,20240723,Order Processing,Order Verification,2,3.8,System Downtime,Completed,Medium,Team Charlie,2024-07-23 08:00,2024-07-23 11:48
PRC-2163,ORD-10208,20240723,Service Delivery,Engagement Setup,8,8.4,,Completed,High,Team Bravo,2024-07-23 12:18,2024-07-23 20:42
PRC-2164,ORD-10208,20240723,Service Delivery,Execution,16,13.3,,Completed,High,Team Echo,2024-07-23 21:12,2024-07-24 10:30
PRC-2165,ORD-10907,20250917,Order Processing,Order Verification,1,1.0,,Completed,Low,Team Golf,2025-09-17 08:00,2025-09-17 09:00
PRC-2166,ORD-10907,20250917,Fulfillment,License Provisioning,2,1.8,,Completed,Critical,Team Echo,2025-09-17 09:30,2025-09-17 11:18
PRC-2167,ORD-10923,20240205,Order Processing,Order Verification,1,1.8,Equipment Malfunction,Completed,High,Team Charlie,2024-02-05 08:00,2024-02-05 09:48
PRC-2168,ORD-10923,20240205,Fulfillment,License Provisioning,2,1.8,,Completed,Medium,Team Echo,2024-02-05 10:18,2024-02-05 12:06
PRC-2169,ORD-10240,20241025,Order Processing,Order Verification,1,1.0,,Completed,Medium,Team Bravo,2024-10-25 08:00,2024-10-25 09:00
PRC-2170,ORD-10240,20241025,Fulfillment,License Provisioning,2,2.2,Weather Delay,Completed,High,Team Delta,2024-10-25 09:30,2024-10-25 11:42
PRC-2171,ORD-10412,20251219,Order Processing,Order Verification,1,0.9,,Completed,Critical,Team Echo,2025-12-19 08:00,2025-12-19 08:54
PRC-2172,ORD-10412,20251219,Fulfillment,License Provisioning,2,3.2,Approval Pending,Completed,Medium,Team Golf,2025-12-19 09:24,2025-12-19 12:36
PRC-2173,ORD-10607,20250620,Order Processing,Order Verification,1,0.8,,Completed,High,Team Bravo,2025-06-20 08:00,2025-06-20 08:48
PRC-2174,ORD-10607,20250620,Fulfillment,License Provisioning,2,1.7,,Completed,High,Team Charlie,2025-06-20 09:18,2025-06-20 11:00
PRC-2175,ORD-10045,20250204,Order Processing,Order Verification,1,1.0,,Completed,High,Team Golf,2025-02-04 08:00,2025-02-04 09:00
PRC-2176,ORD-10045,20250204,Fulfillment,License Provisioning,2,1.8,,Completed,High,Team Golf,2025-02-04 09:30,2025-02-04 11:18
PRC-2177,ORD-10342,20240819,Order Processing,Order Verification,1,1.0,,Completed,High,Team Bravo,2024-08-19 08:00,2024-08-19 09:00
PRC-2178,ORD-10342,20240819,Fulfillment,License Provisioning,2,1.9,,Completed,High,Team Golf,2024-08-19 09:30,2024-08-19 11:24
PRC-2179,ORD-10822,20250207,Order Processing,Order Verification,2,1.8,,Completed,Critical,Team Echo,2025-02-07 08:00,2025-02-07 09:48
PRC-2180,ORD-10822,20250207,Service Delivery,Engagement Setup,8,7.0,,Completed,High,Team Bravo,2025-02-07 10:18,2025-02-07 17:18
PRC-2181,ORD-10822,20250207,Service Delivery,Execution,16,15.1,,Completed,High,Team Foxtrot,2025-02-07 17:48,2025-02-08 08:54
PRC-2182,ORD-10401,20230217,Order Processing,Order Verification,2,2.9,Carrier Delay,Completed,Critical,Team Echo,2023-02-17 08:00,2023-02-17 10:54
PRC-2183,ORD-10401,20230217,Warehouse,Pick & Pack,5,4.6,,Completed,High,Team Charlie,2023-02-17 11:24,2023-02-17 16:00
PRC-2184,ORD-10401,20230217,Quality Control,Inspection,2,2.8,Equipment Malfunction,Completed,Critical,Team Echo,2023-02-17 16:30,2023-02-17 19:18
PRC-2185,ORD-10401,20230217,Shipping,Dispatch,3,5.3,Quality Issue Found,Completed,High,Team Charlie,2023-02-17 19:48,2023-02-18 01:06
PRC-2186,ORD-10156,20240617,Order Processing,Order Verification,2,1.7,,Completed,High,Team Golf,2024-06-17 08:00,2024-06-17 09:42
PRC-2187,ORD-10156,20240617,Warehouse,Pick & Pack,5,4.8,,Completed,High,Team Charlie,2024-06-17 10:12,2024-06-17 15:00
PRC-2188,ORD-10156,20240617,Quality Control,Inspection,2,1.9,,Completed,Medium,Team Golf,2024-06-17 15:30,2024-06-17 17:24
PRC-2189,ORD-10156,20240617,Shipping,Dispatch,3,2.6,,Completed,High,Team Bravo,2024-06-17 17:54,2024-06-17 20:30
PRC-2190,ORD-11400,20230720,Order Processing,Order Verification,2,1.7,,Completed,High,Team Hotel,2023-07-20 08:00,2023-07-20 09:42
PRC-2191,ORD-11400,20230720,Service Delivery,Engagement Setup,8,7.5,,Completed,Medium,Team Charlie,2023-07-20 10:12,2023-07-20 17:42
PRC-2192,ORD-11400,20230720,Service Delivery,Execution,16,12.8,,Completed,High,Team Delta,2023-07-20 18:12,2023-07-21 07:00
PRC-2193,ORD-10624,20230112,Order Processing,Order Verification,2,2.8,Volume Processing,Completed,High,Team Charlie,2023-01-12 08:00,2023-01-12 10:48
PRC-2194,ORD-10624,20230112,Service Delivery,Engagement Setup,8,7.5,,Completed,High,Team Golf,2023-01-12 11:18,2023-01-12 18:48
PRC-2195,ORD-10624,20230112,Service Delivery,Execution,16,16.8,,Completed,High,Team Alpha,2023-01-12 19:18,2023-01-13 12:06
PRC-2196,ORD-11030,20231003,Order Processing,Order Verification,1,1.2,Carrier Delay,Completed,Critical,Team Charlie,2023-10-03 08:00,2023-10-03 09:12
PRC-2197,ORD-11030,20231003,Fulfillment,License Provisioning,2,3.7,Complex Requirements,Completed,High,Team Echo,2023-10-03 09:42,2023-10-03 13:24
PRC-2198,ORD-10019,20250915,Order Processing,Order Verification,2,3.5,Inventory Mismatch,Completed,Critical,Team Bravo,2025-09-15 08:00,2025-09-15 11:30
PRC-2199,ORD-10019,20250915,Service Delivery,Engagement Setup,8,6.5,,Completed,High,Team Golf,2025-09-15 12:00,2025-09-15 18:30
PRC-2200,ORD-10019,20250915,Service Delivery,Execution,16,31.2,Weather Delay,Completed,Medium,Team Golf,2025-09-15 19:00,2025-09-17 02:12
PRC-2201,ORD-11318,20240913,Order Processing,Order Verification,2,2.3,System Downtime,Completed,Medium,Team Delta,2024-09-13 08:00,2024-09-13 10:18
PRC-2202,ORD-11318,20240913,Warehouse,Pick & Pack,5,7.5,Volume Processing,Completed,High,Team Alpha,2024-09-13 10:48,2024-09-13 18:18
PRC-2203,ORD-11318,20240913,Quality Control,Inspection,2,3.7,Staff Shortage,Completed,Critical,Team Delta,2024-09-13 18:48,2024-09-13 22:30
PRC-2204,ORD-11318,20240913,Shipping,Dispatch,3,5.8,Carrier Delay,Completed,Medium,Team Hotel,2024-09-13 23:00,2024-09-14 04:48
PRC-2205,ORD-10788,20250730,Order Processing,Order Verification,1,0.9,,Completed,High,Team Golf,2025-07-30 08:00,2025-07-30 08:54
PRC-2206,ORD-10788,20250730,Fulfillment,License Provisioning,2,3.5,Vendor Delay,Completed,High,Team Charlie,2025-07-30 09:24,2025-07-30 12:54
PRC-2207,ORD-11066,20250128,Order Processing,Order Verification,1,1.0,,Completed,High,Team Alpha,2025-01-28 08:00,2025-01-28 09:00
PRC-2208,ORD-11066,20250128,Fulfillment,License Provisioning,2,1.7,,Completed,High,Team Echo,2025-01-28 09:30,2025-01-28 11:12
PRC-2209,ORD-11290,20241203,Order Processing,Order Verification,2,1.9,,Completed,Critical,Team Foxtrot,2024-12-03 08:00,2024-12-03 09:54
PRC-2210,ORD-11290,20241203,Warehouse,Pick & Pack,5,5.2,,Completed,High,Team Bravo,2024-12-03 10:24,2024-12-03 15:36
PRC-2211,ORD-11290,20241203,Quality Control,Inspection,2,3.0,Inventory Mismatch,Completed,High,Team Charlie,2024-12-03 16:06,2024-12-03 19:06
PRC-2212,ORD-11290,20241203,Shipping,Dispatch,3,2.4,,Completed,Critical,Team Hotel,2024-12-03 19:36,2024-12-03 22:00
PRC-2213,ORD-11196,20250925,Order Processing,Order Verification,2,1.6,,Completed,Medium,Team Hotel,2025-09-25 08:00,2025-09-25 09:36
PRC-2214,ORD-11196,20250925,Warehouse,Pick & Pack,5,4.1,,Completed,Medium,Team Bravo,2025-09-25 10:06,2025-09-25 14:12
PRC-2215,ORD-11196,20250925,Quality Control,Inspection,2,1.7,,Completed,Low,Team Bravo,2025-09-25 14:42,2025-09-25 16:24
PRC-2216,ORD-11196,20250925,Shipping,Dispatch,3,2.8,,Completed,Critical,Team Charlie,2025-09-25 16:54,2025-09-25 19:42
PRC-2217,ORD-10908,20230302,Order Processing,Order Verification,1,1.0,,Completed,Critical,Team Golf,2023-03-02 08:00,2023-03-02 09:00
PRC-2218,ORD-10908,20230302,Fulfillment,License Provisioning,2,3.1,Carrier Delay,Completed,High,Team Hotel,2023-03-02 09:30,2023-03-02 12:36
PRC-2219,ORD-10796,20250203,Order Processing,Order Verification,2,2.6,Weather Delay,Completed,Critical,Team Bravo,2025-02-03 08:00,2025-02-03 10:36
PRC-2220,ORD-10796,20250203,Service Delivery,Engagement Setup,8,6.4,,Completed,High,Team Alpha,2025-02-03 11:06,2025-02-03 17:30
PRC-2221,ORD-10796,20250203,Service Delivery,Execution,16,15.7,,Completed,High,Team Foxtrot,2025-02-03 18:00,2025-02-04 09:42
PRC-2222,ORD-10397,20251111,Order Processing,Order Verification,1,1.0,,Completed,Low,Team Charlie,2025-11-11 08:00,2025-11-11 09:00
PRC-2223,ORD-10397,20251111,Fulfillment,License Provisioning,2,1.9,,Completed,High,Team Charlie,2025-11-11 09:30,2025-11-11 11:24
PRC-2224,ORD-11048,20230329,Order Processing,Order Verification,2,2.9,System Downtime,Completed,Medium,Team Bravo,2023-03-29 08:00,2023-03-29 10:54
PRC-2225,ORD-11048,20230329,Warehouse,Pick & Pack,5,4.0,,Completed,Critical,Team Golf,2023-03-29 11:24,2023-03-29 15:24
PRC-2226,ORD-11048,20230329,Quality Control,Inspection,2,2.0,,Completed,High,Team Hotel,2023-03-29 15:54,2023-03-29 17:54
PRC-2227,ORD-11048,20230329,Shipping,Dispatch,3,5.5,Vendor Delay,Completed,High,Team Bravo,2023-03-29 18:24,2023-03-29 23:54
PRC-2228,ORD-10990,20240207,Order Processing,Order Verification,1,1.0,,Completed,Medium,Team Foxtrot,2024-02-07 08:00,2024-02-07 09:00
PRC-2229,ORD-10990,20240207,Fulfillment,License Provisioning,2,2.1,,Completed,Critical,Team Bravo,2024-02-07 09:30,2024-02-07 11:36
PRC-2230,ORD-10152,20240521,Order Processing,Order Verification,2,3.5,Approval Pending,Completed,Critical,Team Charlie,2024-05-21 08:00,2024-05-21 11:30
PRC-2231,ORD-10152,20240521,Warehouse,Pick & Pack,5,4.0,,Completed,Critical,Team Delta,2024-05-21 12:00,2024-05-21 16:00
PRC-2232,ORD-10152,20240521,Quality Control,Inspection,2,2.3,Vendor Delay,Completed,High,Team Echo,2024-05-21 16:30,2024-05-21 18:48
PRC-2233,ORD-10152,20240521,Shipping,Dispatch,3,2.5,,Completed,Critical,Team Bravo,2024-05-21 19:18,2024-05-21 21:48
PRC-2234,ORD-10459,20230707,Order Processing,Order Verification,2,2.0,,Completed,High,Team Echo,2023-07-07 08:00,2023-07-07 10:00
PRC-2235,ORD-10459,20230707,Service Delivery,Engagement Setup,8,7.0,,Completed,Medium,Team Alpha,2023-07-07 10:30,2023-07-07 17:30
PRC-2236,ORD-10459,20230707,Service Delivery,Execution,16,30.7,Quality Issue Found,Completed,High,Team Bravo,2023-07-07 18:00,2023-07-09 00:42
PRC-2237,ORD-10407,20250806,Order Processing,Order Verification,2,1.8,,Completed,Medium,Team Charlie,2025-08-06 08:00,2025-08-06 09:48
PRC-2238,ORD-10407,20250806,Warehouse,Pick & Pack,5,9.6,Approval Pending,Completed,High,Team Foxtrot,2025-08-06 10:18,2025-08-06 19:54
PRC-2239,ORD-10407,20250806,Quality Control,Inspection,2,2.0,,Completed,Critical,Team Echo,2025-08-06 20:24,2025-08-06 22:24
PRC-2240,ORD-10407,20250806,Shipping,Dispatch,3,3.0,,Completed,Medium,Team Foxtrot,2025-08-06 22:54,2025-08-07 01:54
PRC-2241,ORD-11059,20251204,Order Processing,Order Verification,2,3.2,Carrier Delay,Completed,Low,Team Alpha,2025-12-04 08:00,2025-12-04 11:12
PRC-2242,ORD-11059,20251204,Service Delivery,Engagement Setup,8,8.2,,Completed,High,Team Hotel,2025-12-04 11:42,2025-12-04 19:54
PRC-2243,ORD-11059,20251204,Service Delivery,Execution,16,15.9,,Completed,Medium,Team Golf,2025-12-04 20:24,2025-12-05 12:18
PRC-2244,ORD-11216,20240808,Order Processing,Order Verification,1,0.8,,Completed,High,Team Foxtrot,2024-08-08 08:00,2024-08-08 08:48
PRC-2245,ORD-11216,20240808,Fulfillment,License Provisioning,2,3.6,Carrier Delay,Completed,Medium,Team Bravo,2024-08-08 09:18,2024-08-08 12:54
PRC-2246,ORD-11043,20231017,Order Processing,Order Verification,2,2.1,,Completed,High,Team Bravo,2023-10-17 08:00,2023-10-17 10:06
PRC-2247,ORD-11043,20231017,Warehouse,Pick & Pack,5,8.2,Documentation Missing,Completed,High,Team Bravo,2023-10-17 10:36,2023-10-17 18:48
PRC-2248,ORD-11043,20231017,Quality Control,Inspection,2,2.7,Approval Pending,Completed,Critical,Team Alpha,2023-10-17 19:18,2023-10-17 22:00
PRC-2249,ORD-11043,20231017,Shipping,Dispatch,3,3.0,,Completed,High,Team Delta,2023-10-17 22:30,2023-10-18 01:30
PRC-2250,ORD-10841,20231123,Order Processing,Order Verification,1,0.8,,Completed,High,Team Echo,2023-11-23 08:00,2023-11-23 08:48
PRC-2251,ORD-10841,20231123,Fulfillment,License Provisioning,2,2.0,,Completed,Critical,Team Echo,2023-11-23 09:18,2023-11-23 11:18
PRC-2252,ORD-10829,20230228,Order Processing,Order Verification,1,0.9,,Completed,Medium,Team Foxtrot,2023-02-28 08:00,2023-02-28 08:54
PRC-2253,ORD-10829,20230228,Fulfillment,License Provisioning,2,2.4,Weather Delay,Completed,Medium,Team Hotel,2023-02-28 09:24,2023-02-28 11:48
PRC-2254,ORD-10681,20231201,Order Processing,Order Verification,2,2.9,Equipment Malfunction,Completed,High,Team Hotel,2023-12-01 08:00,2023-12-01 10:54
PRC-2255,ORD-10681,20231201,Warehouse,Pick & Pack,5,4.8,,Completed,Medium,Team Alpha,2023-12-01 11:24,2023-12-01 16:12
PRC-2256,ORD-10681,20231201,Quality Control,Inspection,2,3.1,Equipment Malfunction,Completed,Critical,Team Alpha,2023-12-01 16:42,2023-12-01 19:48
PRC-2257,ORD-10681,20231201,Shipping,Dispatch,3,3.1,,Completed,High,Team Bravo,2023-12-01 20:18,2023-12-01 23:24
PRC-2258,ORD-10520,20250723,Order Processing,Order Verification,1,0.9,,Completed,High,Team Hotel,2025-07-23 08:00,2025-07-23 08:54
PRC-2259,ORD-10520,20250723,Fulfillment,License Provisioning,2,1.8,,Completed,Medium,Team Charlie,2025-07-23 09:24,2025-07-23 11:12
PRC-2260,ORD-11152,20230428,Order Processing,Order Verification,2,3.6,Approval Pending,Completed,High,Team Golf,2023-04-28 08:00,2023-04-28 11:36
PRC-2261,ORD-11152,20230428,Service Delivery,Engagement Setup,8,8.2,,Completed,Medium,Team Echo,2023-04-28 12:06,2023-04-28 20:18
PRC-2262,ORD-11152,20230428,Service Delivery,Execution,16,14.6,,Completed,High,Team Charlie,2023-04-28 20:48,2023-04-29 11:24
PRC-2263,ORD-11193,20230118,Order Processing,Order Verification,2,3.4,Approval Pending,Completed,High,Team Charlie,2023-01-18 08:00,2023-01-18 11:24
PRC-2264,ORD-11193,20230118,Warehouse,Pick & Pack,5,4.1,,Completed,Critical,Team Delta,2023-01-18 11:54,2023-01-18 16:00
PRC-2265,ORD-11193,20230118,Quality Control,Inspection,2,1.7,,Completed,High,Team Golf,2023-01-18 16:30,2023-01-18 18:12
PRC-2266,ORD-11193,20230118,Shipping,Dispatch,3,2.9,,Completed,High,Team Charlie,2023-01-18 18:42,2023-01-18 21:36
PRC-2267,ORD-10579,20230908,Order Processing,Order Verification,2,3.2,Quality Issue Found,Completed,High,Team Hotel,2023-09-08 08:00,2023-09-08 11:12
PRC-2268,ORD-10579,20230908,Service Delivery,Engagement Setup,8,7.2,,Completed,High,Team Alpha,2023-09-08 11:42,2023-09-08 18:54
PRC-2269,ORD-10579,20230908,Service Delivery,Execution,16,14.9,,Completed,Critical,Team Golf,2023-09-08 19:24,2023-09-09 10:18
PRC-2270,ORD-10007,20251204,Order Processing,Order Verification,1,0.9,,Completed,Medium,Team Foxtrot,2025-12-04 08:00,2025-12-04 08:54
PRC-2271,ORD-10007,20251204,Fulfillment,License Provisioning,2,2.0,,Completed,High,Team Foxtrot,2025-12-04 09:24,2025-12-04 11:24
PRC-2272,ORD-11206,20231004,Order Processing,Order Verification,1,1.0,,Completed,Critical,Team Charlie,2023-10-04 08:00,2023-10-04 09:00
PRC-2273,ORD-11206,20231004,Fulfillment,License Provisioning,2,1.9,,Completed,High,Team Foxtrot,2023-10-04 09:30,2023-10-04 11:24
PRC-2274,ORD-10948,20230915,Order Processing,Order Verification,2,1.8,,Completed,Critical,Team Alpha,2023-09-15 08:00,2023-09-15 09:48
PRC-2275,ORD-10948,20230915,Warehouse,Pick & Pack,5,8.6,Quality Issue Found,Completed,High,Team Hotel,2023-09-15 10:18,2023-09-15 18:54
PRC-2276,ORD-10948,20230915,Quality Control,Inspection,2,3.1,Volume Processing,Completed,Critical,Team Hotel,2023-09-15 19:24,2023-09-15 22:30
