OrderID,DateKey,CustomerID,ProductID,RegionID,Quantity,UnitPrice,Discount,TotalAmount,COGS,Profit,PaymentMethod,OrderStatus,SalesChannel
ORD-10677,20240719,C042,P019,R004,4,1200,0.05,4560.0,2000,2560.0,ACH,Returned,Online
ORD-10987,20240719,C043,P012,R002,3,1200,0.05,3420.0,1200,2220.0,Wire Transfer,Completed,Direct Sales
ORD-11215,20240719,C048,P012,R002,7,1200,0.1,7560.0,2800,4760.0,Check,Completed,Online
ORD-10280,20240722,C022,P027,R001,7,4500,0,31500,14000,17500,Purchase Order,Completed,Partner
ORD-10298,20240722,C002,P024,R002,2,6200,0.08,11408.0,5600,5808.0,ACH,Completed,Direct Sales
ORD-10390,20240722,C038,P004,R004,12,499,0,5988,1440,4548,Check,Completed,Direct Sales
ORD-10208,20240723,C051,P016,R004,3,2000,0.12,5280.0,2400,2880.0,Check,Completed,Direct Sales
ORD-10437,20240723,C038,P004,R004,2,499,0.05,948.1,240,708.1,Check,Completed,Online
ORD-11407,20240723,C050,P014,R003,4,1650,0,6600,3800,2800,Check,Completed,Direct Sales
ORD-11483,20240723,C033,P014,R001,6,1650,0,9900,5700,4200,Purchase Order,Completed,Direct Sales
ORD-10164,20240724,C046,P024,R003,4,6200,0.05,23560.0,11200,12360.0,Purchase Order,Completed,Partner
ORD-10322,20240724,C014,P014,R001,4,1650,0,6600,3800,2800,Check,Completed,Direct Sales
ORD-10574,20240724,C048,P005,R002,2,3200,0.05,6080.0,3600,2480.0,Purchase Order,Completed,Marketplace
ORD-11157,20240724,C015,P008,R001,4,2200,0.08,8096.0,3200,4896.0,Credit Card,Completed,Partner
ORD-10176,20240725,C009,P025,R002,6,1800,0.05,10260.0,5400,4860.0,ACH,Completed,Direct Sales
ORD-10676,20240725,C033,P014,R001,3,1650,0.15,4207.5,2850,1357.5,Credit Card,Completed,Direct Sales
ORD-10668,20240726,C037,P030,R003,2,8000,0.1,14400.0,7000,7400.0,Wire Transfer,Completed,Partner
ORD-10924,20240726,C023,P016,R004,7,2000,0.08,12880.0,5600,7280.0,ACH,Completed,Partner
ORD-10578,20240729,C040,P021,R003,18,349,0,6282,1440,4842,ACH,Completed,Partner
ORD-10080,20240730,C028,P022,R001,2,2800,0.08,5152.0,3000,2152.0,Purchase Order,Completed,Direct Sales
ORD-10422,20240730,C003,P013,R002,3,7500,0.1,20250.0,9600,10650.0,Credit Card,Completed,Online
ORD-11464,20240731,C003,P029,R002,1,1500,0,1500,500,1000,Wire Transfer,Completed,Direct Sales
ORD-10585,20240801,C037,P001,R003,3,6800,0,20400,12600,7800,Purchase Order,Completed,Online
ORD-11156,20240801,C026,P027,R001,1,4500,0.08,4140.0,2000,2140.0,ACH,Returned,Marketplace
ORD-11267,20240801,C016,P002,R003,5,299,0.05,1420.25,250,1170.25,Purchase Order,Completed,Online
ORD-11384,20240802,C053,P013,R004,2,7500,0,15000,6400,8600,Check,Completed,Direct Sales
ORD-10426,20240806,C048,P016,R002,6,2000,0,12000,4800,7200,ACH,Completed,Direct Sales
ORD-11216,20240808,C057,P002,R001,5,299,0,1495,250,1245,ACH,Completed,Partner
ORD-10491,20240809,C007,P009,R002,4,3800,0,15200,6000,9200,Wire Transfer,Cancelled,Direct Sales
ORD-10194,20240812,C033,P025,R001,8,1800,0.15,12240.0,7200,5040.0,Wire Transfer,Completed,Online
ORD-10257,20240813,C001,P001,R002,3,6800,0.1,18360.0,12600,5760.0,Check,Completed,Partner
ORD-10937,20240813,C023,P002,R004,23,299,0,6877,1150,5727,Credit Card,Completed,Direct Sales
ORD-11062,20240813,C006,P003,R003,1,1150,0,1150,680,470,Credit Card,Completed,Online
ORD-10793,20240814,C050,P013,R003,2,7500,0.1,13500.0,6400,7100.0,Purchase Order,Completed,Direct Sales
ORD-11012,20240814,C007,P015,R002,89,199,0.1,15939.9,5340,10599.9,ACH,Completed,Direct Sales
ORD-10132,20240816,C004,P013,R003,3,7500,0,22500,9600,12900,Purchase Order,Returned,Direct Sales
ORD-10319,20240816,C025,P015,R001,14,199,0.12,2451.68,840,1611.68,Wire Transfer,Completed,Partner
ORD-11430,20240816,C044,P008,R002,1,2200,0.1,1980.0,800,1180.0,Wire Transfer,Completed,Direct Sales
ORD-10342,20240819,C028,P023,R001,14,699,0,9786,2800,6986,ACH,Completed,Direct Sales
ORD-11359,20240819,C010,P001,R002,2,6800,0,13600,8400,5200,Credit Card,Completed,Direct Sales
ORD-11465,20240819,C047,P010,R003,5,1850,0.05,8787.5,5500,3287.5,Check,Completed,Online
ORD-11032,20240820,C054,P022,R001,6,2800,0,16800,9000,7800,Credit Card,Completed,Direct Sales
ORD-11227,20240820,C042,P010,R004,7,1850,0,12950,7700,5250,Credit Card,Completed,Partner
ORD-11377,20240820,C010,P025,R002,3,1800,0,5400,2700,2700,Credit Card,Completed,Online
ORD-10250,20240821,C019,P005,R004,4,3200,0,12800,7200,5600,Credit Card,Completed,Partner
ORD-10903,20240821,C030,P030,R002,1,8000,0,8000,3500,4500,Credit Card,Shipped,Online
ORD-10304,20240822,C039,P005,R003,7,3200,0,22400,12600,9800,Credit Card,Completed,Online
ORD-10399,20240823,C011,P029,R004,7,1500,0,10500,3500,7000,Purchase Order,Completed,Direct Sales
ORD-10278,20240827,C020,P016,R001,2,2000,0,4000,1600,2400,Check,Cancelled,Partner
ORD-11045,20240827,C051,P008,R004,3,2200,0.15,5610.0,2400,3210.0,Purchase Order,Completed,Online
ORD-10679,20240829,C024,P012,R002,4,1200,0.05,4560.0,1600,2960.0,Check,Completed,Direct Sales
ORD-10861,20240829,C018,P002,R002,4,299,0.05,1136.2,200,936.2,Check,Completed,Online
ORD-11007,20240829,C006,P025,R003,7,1800,0,12600,6300,6300,ACH,Completed,Online
ORD-11278,20240829,C043,P001,R002,2,6800,0,13600,8400,5200,Wire Transfer,Cancelled,Online
ORD-11299,20240830,C044,P017,R002,3,2400,0.1,6480.0,3600,2880.0,Purchase Order,Completed,Marketplace
ORD-11375,20240830,C024,P002,R002,24,299,0,7176,1200,5976,ACH,Completed,Partner
ORD-10021,20240902,C008,P018,R003,4,1800,0.12,6336.0,2400,3936.0,Credit Card,Shipped,Partner
ORD-10297,20240903,C030,P008,R002,7,2200,0.12,13552.0,5600,7952.0,Credit Card,Completed,Online
ORD-10571,20240903,C042,P019,R004,5,1200,0,6000,2500,3500,ACH,Completed,Direct Sales
ORD-11352,20240903,C016,P015,R003,87,199,0.1,15581.7,5220,10361.7,Wire Transfer,Completed,Direct Sales
ORD-10213,20240904,C033,P011,R001,16,149,0.08,2193.28,480,1713.28,Wire Transfer,Completed,Direct Sales
ORD-10707,20240904,C026,P025,R001,1,1800,0.1,1620.0,900,720.0,Purchase Order,Completed,Direct Sales
ORD-10919,20240905,C013,P028,R001,4,850,0,3400,1600,1800,Check,Completed,Marketplace
ORD-10453,20240906,C026,P014,R001,8,1650,0.08,12144.0,7600,4544.0,Wire Transfer,Completed,Direct Sales
ORD-11141,20240906,C041,P008,R004,1,2200,0.05,2090.0,800,1290.0,ACH,Completed,Online
ORD-10290,20240909,C007,P001,R002,1,6800,0,6800,4200,2600,Credit Card,Completed,Online
ORD-10930,20240909,C057,P030,R001,1,8000,0,8000,3500,4500,Purchase Order,Completed,Direct Sales
ORD-10932,20240910,C009,P010,R002,7,1850,0,12950,7700,5250,Wire Transfer,Completed,Online
ORD-11395,20240910,C003,P029,R002,7,1500,0,10500,3500,7000,Credit Card,Returned,Online
ORD-11005,20240911,C048,P026,R002,11,599,0.1,5930.1,1650,4280.1,Credit Card,Completed,Direct Sales
ORD-10480,20240912,C043,P024,R002,2,6200,0,12400,5600,6800,Check,Completed,Online
ORD-10525,20240912,C021,P001,R002,4,6800,0.1,24480.0,16800,7680.0,Wire Transfer,Completed,Online
ORD-10989,20240912,C010,P009,R002,2,3800,0,7600,3000,4600,Wire Transfer,Returned,Online
ORD-10639,20240913,C021,P001,R002,2,6800,0,13600,8400,5200,ACH,Completed,Partner
ORD-11017,20240913,C035,P001,R003,1,6800,0,6800,4200,2600,Wire Transfer,Completed,Online
ORD-11318,20240913,C031,P010,R001,5,1850,0,9250,5500,3750,Wire Transfer,Completed,Direct Sales
ORD-11335,20240917,C005,P016,R002,7,2000,0.1,12600.0,5600,7000.0,ACH,Completed,Direct Sales
ORD-10391,20240918,C051,P021,R004,17,349,0.12,5221.04,1360,3861.04,Check,Completed,Marketplace
ORD-10626,20240918,C026,P008,R001,3,2200,0.12,5808.0,2400,3408.0,Purchase Order,Completed,Direct Sales
ORD-11249,20240918,C052,P008,R001,4,2200,0.05,8360.0,3200,5160.0,Wire Transfer,Completed,Direct Sales
ORD-10706,20240920,C056,P020,R001,4,5800,0.1,20880.0,14000,6880.0,Check,Completed,Partner
ORD-10967,20240920,C041,P011,R004,87,149,0,12963,2610,10353,Wire Transfer,Completed,Direct Sales
ORD-11295,20240920,C023,P026,R004,16,599,0.1,8625.6,2400,6225.6,Check,Completed,Online
ORD-11135,20240923,C013,P021,R001,20,349,0,6980,1600,5380,Wire Transfer,Returned,Direct Sales
ORD-10013,20240924,C022,P006,R001,1,5500,0,5500,2400,3100,Purchase Order,Completed,Direct Sales
ORD-11210,20240924,C028,P017,R001,7,2400,0.15,14280.0,8400,5880.0,Credit Card,Completed,Partner
ORD-10052,20240925,C023,P019,R004,5,1200,0.12,5280.0,2500,2780.0,Purchase Order,Completed,Online
ORD-10110,20240925,C041,P010,R004,5,1850,0.05,8787.5,5500,3287.5,Wire Transfer,Completed,Direct Sales
ORD-10334,20240926,C056,P007,R001,4,450,0,1800,880,920,Credit Card,Completed,Online
ORD-10508,20240926,C054,P008,R001,6,2200,0.05,12540.0,4800,7740.0,ACH,Completed,Direct Sales
ORD-10462,20240927,C025,P004,R001,19,499,0.05,9006.95,2280,6726.95,Purchase Order,Completed,Direct Sales
ORD-10971,20240927,C051,P021,R004,6,349,0,2094,480,1614,Purchase Order,Completed,Direct Sales
ORD-10329,20240930,C001,P001,R002,3,6800,0.15,17340.0,12600,4740.0,Wire Transfer,Returned,Online
ORD-11125,20240930,C012,P008,R001,3,2200,0,6600,2400,4200,Wire Transfer,Completed,Online
ORD-10674,20241001,C049,P020,R001,1,5800,0,5800,3500,2300,Purchase Order,Completed,Direct Sales
ORD-10719,20241001,C019,P021,R004,7,349,0,2443,560,1883,Credit Card,Cancelled,Direct Sales
ORD-10811,20241001,C002,P029,R002,8,1500,0,12000,4000,8000,Wire Transfer,Cancelled,Online
ORD-10881,20241001,C044,P022,R002,2,2800,0.1,5040.0,3000,2040.0,Purchase Order,Completed,Direct Sales
ORD-10220,20241002,C034,P023,R002,13,699,0,9087,2600,6487,ACH,Completed,Partner
ORD-10274,20241004,C036,P018,R002,7,1800,0,12600,4200,8400,Wire Transfer,Completed,Online
ORD-11198,20241004,C025,P017,R001,4,2400,0.1,8640.0,4800,3840.0,ACH,Completed,Direct Sales
ORD-11302,20241004,C011,P022,R004,4,2800,0,11200,6000,5200,Wire Transfer,Completed,Direct Sales
ORD-10312,20241007,C017,P012,R004,2,1200,0,2400,800,1600,Wire Transfer,Completed,Direct Sales
ORD-10683,20241007,C031,P001,R001,3,6800,0,20400,12600,7800,ACH,Completed,Online
ORD-10270,20241008,C032,P008,R004,6,2200,0.1,11880.0,4800,7080.0,Purchase Order,Completed,Online
ORD-10306,20241008,C040,P002,R003,13,299,0,3887,650,3237,Purchase Order,Completed,Partner
ORD-11418,20241008,C054,P028,R001,6,850,0.1,4590.0,2400,2190.0,Purchase Order,Completed,Online
ORD-11444,20241008,C052,P006,R001,2,5500,0.05,10450.0,4800,5650.0,Wire Transfer,Shipped,Online
ORD-10084,20241009,C057,P008,R001,7,2200,0,15400,5600,9800,Purchase Order,Completed,Partner
ORD-11147,20241009,C056,P008,R001,7,2200,0,15400,5600,9800,Check,Completed,Direct Sales
ORD-11482,20241010,C023,P009,R004,2,3800,0.1,6840.0,3000,3840.0,Wire Transfer,Completed,Direct Sales
ORD-10020,20241011,C005,P022,R002,4,2800,0.05,10640.0,6000,4640.0,ACH,Completed,Marketplace
ORD-10806,20241011,C060,P009,R004,7,3800,0.1,23940.0,10500,13440.0,Check,Completed,Partner
ORD-10979,20241011,C053,P022,R004,8,2800,0,22400,12000,10400,Credit Card,Completed,Direct Sales
ORD-10029,20241014,C006,P011,R003,37,149,0,5513,1110,4403,Wire Transfer,Returned,Online
ORD-10779,20241014,C033,P014,R001,8,1650,0.08,12144.0,7600,4544.0,Check,Completed,Online
ORD-10726,20241015,C048,P019,R002,6,1200,0,7200,3000,4200,Wire Transfer,Completed,Direct Sales
ORD-11340,20241015,C033,P023,R001,25,699,0.1,15727.5,5000,10727.5,Check,Completed,Direct Sales
ORD-11422,20241015,C027,P014,R002,6,1650,0,9900,5700,4200,ACH,Completed,Marketplace
ORD-10474,20241016,C018,P027,R002,7,4500,0.12,27720.0,14000,13720.0,Purchase Order,Completed,Online
ORD-10918,20241016,C039,P024,R003,3,6200,0.1,16740.0,8400,8340.0,Purchase Order,Completed,Online
ORD-10302,20241017,C040,P006,R003,3,5500,0.05,15675.0,7200,8475.0,ACH,Completed,Direct Sales
ORD-10492,20241017,C053,P026,R004,8,599,0.1,4312.8,1200,3112.8,Check,Completed,Online
ORD-11046,20241018,C055,P017,R002,6,2400,0,14400,7200,7200,Purchase Order,Completed,Direct Sales
ORD-10051,20241021,C017,P022,R004,1,2800,0,2800,1500,1300,Check,Completed,Direct Sales
ORD-10260,20241021,C037,P008,R003,4,2200,0,8800,3200,5600,Wire Transfer,Completed,Partner
ORD-10324,20241021,C002,P004,R002,7,499,0.08,3213.56,840,2373.56,Purchase Order,Completed,Marketplace
ORD-10523,20241021,C046,P011,R003,9,149,0,1341,270,1071,Wire Transfer,Completed,Partner
ORD-10931,20241021,C003,P002,R002,7,299,0.05,1988.35,350,1638.35,Check,Shipped,Direct Sales
ORD-11018,20241022,C045,P013,R002,4,7500,0,30000,12800,17200,ACH,Completed,Online
ORD-10111,20241023,C029,P002,R004,3,299,0,897,150,747,Check,Completed,Partner
ORD-10240,20241025,C059,P002,R004,19,299,0,5681,950,4731,Purchase Order,Completed,Direct Sales
ORD-10447,20241025,C055,P004,R002,17,499,0,8483,2040,6443,ACH,Completed,Online
ORD-11022,20241025,C010,P016,R002,7,2000,0,14000,5600,8400,Wire Transfer,Completed,Direct Sales
ORD-10845,20241029,C030,P014,R002,3,1650,0.15,4207.5,2850,1357.5,Check,Completed,Direct Sales
ORD-11111,20241030,C032,P012,R004,1,1200,0.12,1056.0,400,656.0,Credit Card,Completed,Marketplace
ORD-10023,20241101,C045,P010,R002,7,1850,0,12950,7700,5250,ACH,Completed,Online
ORD-10655,20241101,C052,P021,R001,3,349,0.05,994.65,240,754.65,ACH,Completed,Partner
ORD-10127,20241104,C058,P027,R001,4,4500,0,18000,8000,10000,ACH,Returned,Online
ORD-10703,20241104,C046,P021,R003,13,349,0,4537,1040,3497,Purchase Order,Completed,Direct Sales
ORD-11428,20241104,C008,P012,R003,8,1200,0.08,8832.0,3200,5632.0,Purchase Order,Completed,Direct Sales
ORD-10026,20241105,C034,P021,R002,16,349,0,5584,1280,4304,Credit Card,Returned,Online
ORD-10634,20241105,C012,P007,R001,10,450,0,4500,2200,2300,Wire Transfer,Completed,Partner
ORD-10219,20241106,C049,P018,R001,4,1800,0,7200,2400,4800,ACH,Completed,Direct Sales
ORD-10226,20241107,C003,P010,R002,7,1850,0,12950,7700,5250,Credit Card,Completed,Marketplace
ORD-10448,20241107,C057,P007,R001,18,450,0,8100,3960,4140,Purchase Order,Completed,Online
ORD-10421,20241108,C003,P006,R002,3,5500,0,16500,7200,9300,Credit Card,Completed,Online
ORD-11260,20241108,C023,P025,R004,7,1800,0.08,11592.0,6300,5292.0,Wire Transfer,Completed,Direct Sales
ORD-10086,20241111,C005,P003,R002,2,1150,0,2300,1360,940,Purchase Order,Completed,Partner
ORD-10431,20241111,C038,P018,R004,6,1800,0,10800,3600,7200,Credit Card,Completed,Direct Sales
ORD-10189,20241112,C053,P001,R004,3,6800,0,20400,12600,7800,Wire Transfer,Returned,Online
ORD-10413,20241112,C037,P029,R003,4,1500,0,6000,2000,4000,Check,Completed,Marketplace
ORD-10443,20241113,C059,P022,R004,6,2800,0.05,15960.0,9000,6960.0,Check,Completed,Partner
ORD-10894,20241113,C045,P027,R002,2,4500,0,9000,4000,5000,ACH,Completed,Direct Sales
ORD-11246,20241113,C058,P022,R001,2,2800,0.1,5040.0,3000,2040.0,Credit Card,Shipped,Online
ORD-11010,20241115,C020,P005,R001,3,3200,0.1,8640.0,5400,3240.0,Check,Completed,Online
ORD-10400,20241118,C051,P028,R004,20,850,0.12,14960.0,8000,6960.0,Credit Card,Completed,Direct Sales
ORD-10738,20241118,C059,P016,R004,1,2000,0.1,1800.0,800,1000.0,Credit Card,Completed,Online
ORD-10878,20241118,C058,P002,R001,6,299,0.1,1614.6,300,1314.6,ACH,Completed,Direct Sales
ORD-10539,20241119,C030,P015,R002,50,199,0.15,8457.5,3000,5457.5,Check,Completed,Direct Sales
ORD-11000,20241119,C030,P021,R002,10,349,0.1,3141.0,800,2341.0,Wire Transfer,Completed,Direct Sales
ORD-10764,20241121,C025,P003,R001,6,1150,0,6900,4080,2820,ACH,Completed,Marketplace
ORD-10782,20241121,C045,P003,R002,3,1150,0.1,3105.0,2040,1065.0,ACH,Returned,Marketplace
ORD-10403,20241122,C046,P001,R003,4,6800,0.1,24480.0,16800,7680.0,Credit Card,Completed,Online
ORD-10476,20241122,C052,P019,R001,8,1200,0.05,9120.0,4000,5120.0,ACH,Completed,Direct Sales
ORD-10830,20241128,C006,P001,R003,1,6800,0,6800,4200,2600,Wire Transfer,Completed,Online
ORD-10308,20241202,C011,P003,R004,1,1150,0,1150,680,470,Check,Completed,Direct Sales
ORD-11270,20241202,C042,P022,R004,4,2800,0,11200,6000,5200,ACH,Completed,Online
ORD-10069,20241203,C040,P014,R003,5,1650,0,8250,4750,3500,Check,Completed,Online
ORD-10653,20241203,C034,P020,R002,3,5800,0,17400,10500,6900,Check,Completed,Partner
ORD-11290,20241203,C007,P017,R002,6,2400,0.1,12960.0,7200,5760.0,ACH,Completed,Online
ORD-10005,20241204,C029,P026,R004,2,599,0,1198,300,898,Check,Completed,Online
ORD-10813,20241204,C031,P014,R001,7,1650,0.1,10395.0,6650,3745.0,Wire Transfer,Completed,Direct Sales
ORD-10889,20241204,C003,P027,R002,5,4500,0.05,21375.0,10000,11375.0,Check,Completed,Partner
ORD-10961,20241204,C035,P012,R003,2,1200,0,2400,800,1600,ACH,Completed,Online
ORD-10014,20241205,C005,P019,R002,1,1200,0.05,1140.0,500,640.0,Credit Card,Completed,Marketplace
ORD-10027,20241205,C006,P016,R003,6,2000,0,12000,4800,7200,Check,Completed,Direct Sales
ORD-10809,20241205,C007,P005,R002,7,3200,0,22400,12600,9800,ACH,Completed,Marketplace
ORD-10920,20241205,C044,P004,R002,14,499,0.1,6287.4,1680,4607.4,ACH,Completed,Direct Sales
ORD-10968,20241205,C031,P024,R001,4,6200,0,24800,11200,13600,Purchase Order,Completed,Partner
ORD-11247,20241205,C006,P026,R003,24,599,0,14376,3600,10776,Credit Card,Cancelled,Partner
ORD-10067,20241206,C008,P004,R003,9,499,0.1,4041.9,1080,2961.9,Credit Card,Completed,Direct Sales
ORD-10386,20241206,C035,P010,R003,3,1850,0,5550,3300,2250,Wire Transfer,Completed,Direct Sales
ORD-11370,20241206,C035,P018,R003,4,1800,0,7200,2400,4800,Wire Transfer,Completed,Online
ORD-10210,20241209,C057,P005,R001,8,3200,0,25600,14400,11200,Credit Card,Completed,Direct Sales
ORD-10632,20241209,C014,P011,R001,58,149,0,8642,1740,6902,Purchase Order,Returned,Online
ORD-10721,20241209,C016,P007,R003,20,450,0.1,8100.0,4400,3700.0,Purchase Order,Completed,Direct Sales
ORD-10181,20241210,C039,P029,R003,8,1500,0,12000,4000,8000,ACH,Completed,Direct Sales
ORD-10994,20241210,C003,P015,R002,50,199,0.1,8955.0,3000,5955.0,ACH,Completed,Online
ORD-10279,20241211,C039,P020,R003,2,5800,0,11600,7000,4600,Wire Transfer,Completed,Direct Sales
ORD-10482,20241211,C056,P006,R001,1,5500,0,5500,2400,3100,Check,Completed,Marketplace
ORD-11009,20241211,C034,P021,R002,22,349,0.05,7294.1,1760,5534.1,Wire Transfer,Completed,Online
ORD-11315,20241211,C052,P022,R001,3,2800,0.05,7980.0,4500,3480.0,Purchase Order,Completed,Marketplace
ORD-11426,20241212,C048,P025,R002,2,1800,0.1,3240.0,1800,1440.0,ACH,Completed,Direct Sales
ORD-10100,20241213,C048,P014,R002,3,1650,0.05,4702.5,2850,1852.5,Purchase Order,Completed,Direct Sales
ORD-10732,20241213,C032,P026,R004,7,599,0.1,3773.7,1050,2723.7,Credit Card,Completed,Marketplace
ORD-11042,20241216,C047,P028,R003,5,850,0,4250,2000,2250,Check,Completed,Direct Sales
ORD-10251,20241217,C036,P021,R002,23,349,0.05,7625.65,1840,5785.65,Check,Completed,Online
ORD-10605,20241217,C009,P029,R002,6,1500,0,9000,3000,6000,Check,Completed,Partner
ORD-10820,20241217,C035,P027,R003,8,4500,0,36000,16000,20000,Wire Transfer,Completed,Direct Sales
ORD-10746,20241218,C010,P007,R002,12,450,0,5400,2640,2760,ACH,Completed,Direct Sales
ORD-11106,20241218,C032,P006,R004,2,5500,0.12,9680.0,4800,4880.0,ACH,Completed,Online
ORD-10692,20241219,C018,P026,R002,3,599,0.12,1581.36,450,1131.36,Check,Completed,Partner
ORD-11394,20241219,C034,P024,R002,3,6200,0,18600,8400,10200,Credit Card,Completed,Direct Sales
ORD-10545,20241220,C001,P022,R002,4,2800,0.15,9520.0,6000,3520.0,ACH,Completed,Partner
ORD-11391,20241220,C052,P025,R001,3,1800,0,5400,2700,2700,ACH,Completed,Online
ORD-10456,20241223,C038,P010,R004,3,1850,0,5550,3300,2250,Wire Transfer,Completed,Direct Sales
ORD-10564,20241223,C049,P004,R001,4,499,0,1996,480,1516,Credit Card,Shipped,Online
ORD-10586,20241223,C019,P011,R004,19,149,0.05,2689.45,570,2119.45,Check,Completed,Partner
ORD-10988,20241223,C032,P030,R004,3,8000,0.08,22080.0,10500,11580.0,Credit Card,Completed,Partner
ORD-11036,20241223,C003,P026,R002,4,599,0,2396,600,1796,Purchase Order,Completed,Direct Sales
ORD-10850,20241224,C003,P014,R002,7,1650,0,11550,6650,4900,Wire Transfer,Completed,Direct Sales
ORD-10929,20241224,C017,P018,R004,6,1800,0.05,10260.0,3600,6660.0,ACH,Completed,Partner
ORD-10221,20241225,C013,P019,R001,3,1200,0,3600,1500,2100,Check,Completed,Online
ORD-10789,20241225,C005,P028,R002,10,850,0.05,8075.0,4000,4075.0,Credit Card,Completed,Direct Sales
ORD-10736,20241226,C036,P011,R002,5,149,0,745,150,595,Check,Completed,Partner
ORD-10495,20241230,C050,P030,R003,2,8000,0.1,14400.0,7000,7400.0,ACH,Completed,Partner
ORD-10035,20241231,C046,P009,R003,7,3800,0,26600,10500,16100,Purchase Order,Completed,Online
ORD-10532,20250103,C010,P006,R002,2,5500,0,11000,4800,6200,ACH,Completed,Direct Sales
ORD-11126,20250106,C042,P025,R004,6,1800,0,10800,5400,5400,ACH,Shipped,Partner
ORD-11293,20250106,C046,P005,R003,3,3200,0,9600,5400,4200,Purchase Order,Completed,Direct Sales
ORD-11479,20250106,C013,P025,R001,7,1800,0,12600,6300,6300,Wire Transfer,Completed,Direct Sales
ORD-10030,20250107,C053,P001,R004,4,6800,0,27200,16800,10400,Wire Transfer,Completed,Direct Sales
ORD-10316,20250107,C058,P022,R001,2,2800,0,5600,3000,2600,Purchase Order,Shipped,Marketplace
ORD-10510,20250107,C008,P013,R003,1,7500,0.08,6900.0,3200,3700.0,Check,Completed,Direct Sales
ORD-10187,20250108,C009,P011,R002,83,149,0,12367,2490,9877,Credit Card,Completed,Online
ORD-10130,20250109,C055,P004,R002,11,499,0,5489,1320,4169,Credit Card,Completed,Marketplace
ORD-10519,20250110,C053,P025,R004,6,1800,0.05,10260.0,5400,4860.0,ACH,Completed,Direct Sales
ORD-11047,20250110,C005,P003,R002,6,1150,0.05,6555.0,4080,2475.0,Purchase Order,Returned,Direct Sales
ORD-10580,20250113,C019,P007,R004,3,450,0.05,1282.5,660,622.5,ACH,Completed,Direct Sales
ORD-10599,20250113,C030,P011,R002,93,149,0,13857,2790,11067,Wire Transfer,Completed,Direct Sales
ORD-11167,20250113,C001,P006,R002,3,5500,0.15,14025.0,7200,6825.0,Purchase Order,Completed,Marketplace
ORD-10362,20250115,C027,P023,R002,13,699,0,9087,2600,6487,Wire Transfer,Completed,Online
ORD-10294,20250116,C031,P012,R001,8,1200,0,9600,3200,6400,Purchase Order,Completed,Online
ORD-10514,20250116,C005,P026,R002,18,599,0.05,10242.9,2700,7542.9,Purchase Order,Completed,Online
ORD-10748,20250117,C008,P001,R003,3,6800,0,20400,12600,7800,ACH,Completed,Direct Sales
ORD-11473,20250117,C034,P008,R002,8,2200,0.1,15840.0,6400,9440.0,Purchase Order,Returned,Direct Sales
ORD-10016,20250120,C025,P015,R001,61,199,0.05,11532.05,3660,7872.05,ACH,Returned,Direct Sales
ORD-10466,20250120,C013,P012,R001,7,1200,0,8400,2800,5600,Credit Card,Completed,Online
ORD-10832,20250120,C029,P014,R004,4,1650,0,6600,3800,2800,ACH,Completed,Online
ORD-10254,20250121,C003,P027,R002,2,4500,0.1,8100.0,4000,4100.0,Wire Transfer,Completed,Online
ORD-10349,20250121,C005,P009,R002,2,3800,0.1,6840.0,3000,3840.0,Purchase Order,Completed,Direct Sales
ORD-10958,20250122,C017,P016,R004,2,2000,0,4000,1600,2400,ACH,Completed,Partner
ORD-10077,20250123,C008,P024,R003,1,6200,0.08,5704.0,2800,2904.0,Purchase Order,Completed,Online
ORD-10140,20250123,C035,P017,R003,1,2400,0,2400,1200,1200,Purchase Order,Completed,Direct Sales
ORD-11081,20250127,C021,P013,R002,3,7500,0,22500,9600,12900,Wire Transfer,Returned,Online
ORD-11066,20250128,C008,P023,R003,8,699,0.08,5144.64,1600,3544.64,Purchase Order,Completed,Direct Sales
ORD-11309,20250128,C033,P029,R001,3,1500,0.08,4140.0,1500,2640.0,Wire Transfer,Shipped,Direct Sales
ORD-10566,20250129,C028,P008,R001,8,2200,0.15,14960.0,6400,8560.0,Purchase Order,Completed,Partner
ORD-11274,20250129,C032,P003,R004,2,1150,0.15,1955.0,1360,595.0,Credit Card,Cancelled,Partner
ORD-10049,20250130,C027,P019,R002,3,1200,0,3600,1500,2100,Credit Card,Completed,Partner
ORD-10855,20250130,C003,P010,R002,7,1850,0,12950,7700,5250,ACH,Completed,Partner
ORD-10658,20250131,C025,P007,R001,8,450,0.1,3240.0,1760,1480.0,Credit Card,Completed,Marketplace
ORD-11487,20250131,C007,P009,R002,4,3800,0.05,14440.0,6000,8440.0,Purchase Order,Completed,Direct Sales
ORD-10196,20250203,C022,P018,R001,6,1800,0.1,9720.0,3600,6120.0,Check,Completed,Direct Sales
ORD-10763,20250203,C030,P013,R002,4,7500,0,30000,12800,17200,ACH,Completed,Direct Sales
ORD-10796,20250203,C015,P013,R001,4,7500,0.08,27600.0,12800,14800.0,Check,Completed,Partner
ORD-11109,20250203,C040,P009,R003,8,3800,0,30400,12000,18400,Purchase Order,Completed,Marketplace
ORD-11112,20250203,C029,P011,R004,5,149,0,745,150,595,Credit Card,Completed,Partner
ORD-11300,20250203,C045,P004,R002,14,499,0,6986,1680,5306,ACH,Completed,Partner
ORD-10045,20250204,C025,P011,R001,85,149,0.12,11145.2,2550,8595.2,Purchase Order,Completed,Direct Sales
